timestamp,open,high,low,close,volume,close_time,quote_av,trades,tb_base_av,tb_quote_av,ignore
2018-11-07,0.55460000,0.55550000,0.52751000,0.54090000,83021151.00000000,1541635199999,44669952.83975500,60477,40102317.60000000,21588318.65278800,0
2018-11-08,0.54090000,0.54680000,0.49200000,0.49694000,91511954.50000000,1541721599999,47140761.34087100,66746,43983448.70000000,22658034.90061100,0
2018-11-09,0.49713000,0.52270000,0.49600000,0.50440000,61996751.70000000,1541807999999,31436298.02457000,46795,31005530.20000000,15722694.34030700,0
2018-11-10,0.50463000,0.51748000,0.50270000,0.50956000,33178374.50000000,1541894399999,16924543.91242100,27480,16314431.80000000,8324150.29851400,0
2018-11-11,0.50941000,0.51233000,0.49764000,0.51019000,28362231.80000000,1541980799999,14359756.77252700,21970,14525805.40000000,7354123.07518100,0
2018-11-12,0.51018000,0.53499000,0.50521000,0.52450000,51147716.50000000,1542067199999,26656295.26483600,40657,25618745.80000000,13358298.67254000,0
2018-11-13,0.52403000,0.53464000,0.51111000,0.51736000,66199009.70000000,1542153599999,34723582.97170400,52170,31901239.10000000,16742513.69856300,0
2018-11-14,0.51817000,0.52012000,0.42200000,0.48460000,158164446.30000000,1542239999999,74598758.62179600,105991,77719764.00000000,36695138.99359600,0
2018-11-15,0.48461000,0.49470000,0.43110000,0.48931000,176221131.00000000,1542326399999,82146492.14235900,122599,88346092.40000000,41229836.33982800,0
2018-11-16,0.48931000,0.49568000,0.46382000,0.47765000,114883969.70000000,1542412799999,54906996.34871100,80023,58527053.70000000,27979923.07733700,0
2018-11-17,0.47805000,0.50500000,0.46939000,0.49813000,95437797.30000000,1542499199999,46418055.30028400,66323,50275008.60000000,24452511.28660700,0
2018-11-18,0.49815000,0.53200000,0.49537000,0.51611000,133560299.20000000,1542585599999,68787303.15953800,96328,67723937.60000000,34882677.61787600,0
2018-11-19,0.51608000,0.51695000,0.46450000,0.48250000,245733373.50000000,1542671999999,120441930.49485600,157260,125439873.30000000,61510322.86401900,0
2018-11-20,0.48235000,0.50865000,0.40950000,0.44285000,325286452.60000000,1542758399999,150503910.82494100,221361,166339762.00000000,76937457.40443700,0
2018-11-21,0.44285000,0.46947000,0.41933000,0.45367000,189645261.10000000,1542844799999,84499550.41639600,123793,98537988.70000000,43929895.89414300,0
2018-11-22,0.45345000,0.45785000,0.42400000,0.42831000,91671173.80000000,1542931199999,40666439.23708500,64541,46747693.90000000,20752044.56289100,0
2018-11-23,0.42766000,0.44376000,0.39674000,0.41447000,161040318.20000000,1543017599999,66739393.24073000,104172,80449592.10000000,33354325.08153700,0
2018-11-24,0.41461000,0.42878000,0.37001000,0.37982000,160389596.00000000,1543103999999,64453203.54957100,99431,80044121.20000000,32214834.55963100,0
2018-11-25,0.37977000,0.39639000,0.32802000,0.38200000,322162714.60000000,1543190399999,115190759.74528400,175085,163768057.60000000,58533387.48687900,0
2018-11-26,0.38186000,0.39999000,0.34625000,0.36354000,267557884.20000000,1543276799999,99598875.40784100,145831,137452353.10000000,51197570.35459800,0
2018-11-27,0.36340000,0.37600000,0.34634000,0.36500000,149919921.10000000,1543363199999,53689154.84310200,87519,79699830.40000000,28545317.65187900,0
2018-11-28,0.36476000,0.40319000,0.36476000,0.39203000,157732401.00000000,1543449599999,60683360.70951900,91369,79698836.00000000,30654322.34263000,0
2018-11-29,0.39220000,0.39500000,0.37072000,0.38149000,106959084.60000000,1543535999999,40905765.74289400,75894,54832156.10000000,20970280.51150700,0
2018-11-30,0.38148000,0.38331000,0.35500000,0.36466000,82213339.60000000,1543622399999,30275595.92929500,56516,40984650.50000000,15099474.75069700,0
2018-12-01,0.36492000,0.37900000,0.35617000,0.37205000,58583664.80000000,1543708799999,21666243.08264200,49368,30183965.90000000,11172502.57593600,0
2018-12-02,0.37200000,0.37990000,0.36600000,0.36963000,43193884.20000000,1543795199999,16049727.05435300,36328,21499996.70000000,7995425.39384300,0
2018-12-03,0.36974000,0.37100000,0.34553000,0.34827000,57538980.40000000,1543881599999,20563351.65554300,43290,26956439.70000000,9638485.09399900,0
2018-12-04,0.34827000,0.36255000,0.33913000,0.35231000,59867337.70000000,1543967999999,21146929.51640939,49309,29989019.00000000,10598106.68946539,0
2018-12-05,0.35235000,0.36100000,0.33800000,0.33950000,56281559.40000000,1544054399999,19480367.07754400,41717,27420514.60000000,9501099.45383400,0
2018-12-06,0.33906000,0.34550000,0.30671000,0.30919000,83574815.00000000,1544140799999,27575889.96326900,58042,39572098.90000000,13094038.24398400,0
2018-12-07,0.30959000,0.31200000,0.28650000,0.30114000,128448766.20000000,1544227199999,38612235.21127200,87129,65222702.20000000,19600373.87725000,0
2018-12-08,0.30114000,0.32500000,0.29117000,0.30247000,91555422.90000000,1544313599999,27867470.99010800,63846,46692587.00000000,14217034.71614700,0
2018-12-09,0.30247000,0.31965000,0.29830000,0.30914000,63609809.90000000,1544399999999,19615781.37952300,44521,31528394.70000000,9719422.44659300,0
2018-12-10,0.30944000,0.31377000,0.29424000,0.29956000,59077810.90000000,1544486399999,17855538.98262300,42343,28352209.40000000,8573393.06436200,0
2018-12-11,0.29950000,0.31000000,0.29396000,0.29904000,52196740.00000000,1544572799999,15657313.10893300,39647,25181669.60000000,7556135.65768000,0
2018-12-12,0.29905000,0.31064000,0.29710000,0.30463000,48158835.80000000,1544659199999,14652586.08751200,37265,25262995.00000000,7689778.37914100,0
2018-12-13,0.30463000,0.30569000,0.29558000,0.29934000,42978785.00000000,1544745599999,12946520.96869500,31266,21670672.10000000,6529729.37845400,0
2018-12-14,0.29916000,0.30080000,0.28312000,0.28816000,47556494.80000000,1544831999999,13894996.76860000,38394,23779031.30000000,6949747.67610200,0
2018-12-15,0.28803000,0.29149000,0.28050000,0.28422000,38261672.50000000,1544918399999,10918212.32652700,33453,19240398.60000000,5491969.57863000,0
2018-12-16,0.28421000,0.29540000,0.28312000,0.28669000,43951184.10000000,1545004799999,12725450.06509300,35222,22256296.10000000,6444631.22451900,0
2018-12-17,0.28669000,0.33700000,0.28500000,0.32721000,129250477.50000000,1545091199999,40390343.94336800,90715,67486482.30000000,21076468.35510700,0
2018-12-18,0.32721000,0.34980000,0.32149000,0.34979000,166459905.10000000,1545177599999,55469101.62734200,127305,83894930.10000000,27950502.55815000,0
2018-12-19,0.34979000,0.39265000,0.34165000,0.34468000,238920130.50000000,1545263999999,87014869.30560600,176074,118666141.80000000,43201890.85810600,0
2018-12-20,0.34468000,0.38368000,0.33900000,0.37228000,190801771.60000000,1545350399999,69774455.41829500,150844,97763087.00000000,35740491.89914200,0
2018-12-21,0.37228000,0.38300000,0.34584000,0.35428000,141255512.30000000,1545436799999,51393412.28770100,114072,72290274.90000000,26304236.81409400,0
2018-12-22,0.35405000,0.36000000,0.34383000,0.35644000,68501560.80000000,1545523199999,24066090.37510500,63823,36370268.40000000,12778284.54227100,0
2018-12-23,0.35645000,0.37784000,0.35407000,0.36690000,83342114.30000000,1545609599999,30424677.06743000,76601,43456218.50000000,15864548.76493800,0
2018-12-24,0.36691000,0.45000000,0.36665000,0.40092000,308763465.20000000,1545695999999,127757382.97235400,232374,153425540.20000000,63441831.20735900,0
2018-12-25,0.40075000,0.40399000,0.36000000,0.37598000,190479475.60000000,1545782399999,71154490.38717000,159217,95591387.10000000,35702196.17877700,0
2018-12-26,0.37599000,0.38942000,0.35327000,0.37253000,115977475.40000000,1545868799999,43003343.74799400,108072,58541290.20000000,21722363.73339000,0
2018-12-27,0.37298000,0.37500000,0.32500000,0.33368000,113118482.10000000,1545955199999,39617938.88585600,95303,56338305.50000000,19734569.04142500,0
2018-12-28,0.33370000,0.37559000,0.32823000,0.36997000,133220344.30000000,1546041599999,47303924.00140400,112497,69398083.00000000,24613705.04204000,0
2018-12-29,0.37017000,0.37913000,0.35103000,0.35593000,105406488.50000000,1546127999999,38674353.09933700,100154,54085900.90000000,19858574.87846000,0
2018-12-30,0.35622000,0.36578000,0.35080000,0.36489000,66395531.20000000,1546214399999,23862549.57203500,73672,34827603.20000000,12527776.80850500,0
2018-12-31,0.36488000,0.36932000,0.34350000,0.34849000,70308054.10000000,1546300799999,24879457.06860100,68146,35439472.40000000,12543669.42756300,0
2019-01-01,0.34864000,0.36111000,0.34533000,0.36080000,41061397.60000000,1546387199999,14481148.63099300,44289,22590192.60000000,7971621.73837600,0
2019-01-02,0.36057000,0.37450000,0.35350000,0.36882000,74162520.50000000,1546473599999,27033811.66807200,73217,36341329.40000000,13248817.03256300,0
2019-01-03,0.36860000,0.36910000,0.34778000,0.35240000,61459149.90000000,1546559999999,21962305.23587700,64440,30798652.60000000,11011314.48801000,0
2019-01-04,0.35255000,0.35800000,0.34385000,0.35308000,51976479.90000000,1546646399999,18261381.09001400,58174,25762836.50000000,9058915.32870700,0
2019-01-05,0.35303000,0.35981000,0.34500000,0.34851000,53463920.90000000,1546732799999,18885957.00993700,60623,27206130.30000000,9620300.52815600,0
2019-01-06,0.34851000,0.36446000,0.34542000,0.36042000,63015691.40000000,1546819199999,22444101.91147400,66421,33644141.70000000,11987199.80625700,0
2019-01-07,0.36042000,0.37218000,0.35701000,0.36022000,70715569.00000000,1546905599999,25665344.45998200,73648,34805479.80000000,12638654.78620000,0
2019-01-08,0.36015000,0.36796000,0.35450000,0.36073000,67790037.40000000,1546991999999,24413973.84411900,69400,34032712.90000000,12259159.17615700,0
2019-01-09,0.36073000,0.36919000,0.35775000,0.36480000,67288168.80000000,1547078399999,24400079.83897500,71907,33996016.00000000,12330830.42471500,0
2019-01-10,0.36479000,0.37963000,0.31500000,0.32464000,182432057.40000000,1547164799999,63015215.63774000,152574,89001347.80000000,30681935.20319800,0
2019-01-11,0.32464000,0.33418000,0.31559000,0.32580000,74955650.20000000,1547251199999,24412830.44948900,94037,37755914.20000000,12299257.63865600,0
2019-01-12,0.32580000,0.32977000,0.32071000,0.32557000,38674176.10000000,1547337599999,12579459.68976000,54644,20970189.60000000,6822808.70417300,0
2019-01-13,0.32554000,0.32953000,0.30796000,0.31132000,56198037.60000000,1547423999999,17845500.58100100,59856,26953523.00000000,8583259.11236900,0
2019-01-14,0.31139000,0.33593000,0.31115000,0.32871000,65175057.40000000,1547510399999,21107405.23463100,71026,34817690.60000000,11272136.16766100,0
2019-01-15,0.32860000,0.33176000,0.31606000,0.32150000,54164499.20000000,1547596799999,17587679.75548800,64871,27767305.20000000,9020786.27369200,0
2019-01-16,0.32154000,0.33196000,0.32010000,0.32570000,48151576.20000000,1547683199999,15670242.94567300,59556,25333612.70000000,8248693.07185300,0
2019-01-17,0.32580000,0.32840000,0.31926000,0.32489000,46482575.60000000,1547769599999,15050768.28915600,58968,24625854.60000000,7975933.09925900,0
2019-01-18,0.32468000,0.32548000,0.31610000,0.32036000,31990322.90000000,1547855999999,10280587.41606400,44455,15020400.10000000,4828679.17756900,0
2019-01-19,0.32042000,0.33250000,0.31927000,0.32670000,43414969.40000000,1547942399999,14172186.90698800,50888,22935951.40000000,7489056.09214400,0
2019-01-20,0.32672000,0.32861000,0.31089000,0.31680000,40593702.60000000,1548028799999,12957741.16748100,48146,18694340.80000000,5968923.16832400,0
2019-01-21,0.31697000,0.32163000,0.31270000,0.31767000,29721620.10000000,1548115199999,9416171.52438500,43779,16293009.20000000,5164210.10362500,0
2019-01-22,0.31766000,0.32020000,0.30611000,0.31762000,51740083.20000000,1548201599999,16317684.23289200,60138,27336863.70000000,8629683.91871200,0
2019-01-23,0.31762000,0.31933000,0.31200000,0.31415000,37351681.30000000,1548287999999,11800940.36567000,47968,19342819.40000000,6114744.04229200,0
2019-01-24,0.31422000,0.31795000,0.31255000,0.31593000,27176617.30000000,1548374399999,8561556.63377700,38617,13890071.60000000,4376260.50905300,0
2019-01-25,0.31584000,0.31698000,0.31000000,0.31384000,23989294.40000000,1548460799999,7528099.41936400,36598,11999984.90000000,3767069.72309600,0
2019-01-26,0.31400000,0.31887000,0.31190000,0.31258000,27927773.90000000,1548547199999,8782194.11050800,37734,15211582.60000000,4784052.70153300,0
2019-01-27,0.31260000,0.31409000,0.30272000,0.30646000,40448660.60000000,1548633599999,12492573.53713100,46839,19164021.30000000,5917575.85031100,0
2019-01-28,0.30653000,0.30767000,0.28089000,0.29223000,86788557.00000000,1548719999999,25369158.23339600,84364,43286384.40000000,12643047.64645200,0
2019-01-29,0.29223000,0.29400000,0.28126000,0.28693000,46228128.90000000,1548806399999,13311591.58311100,57922,24771304.00000000,7134922.06994000,0
2019-01-30,0.28694000,0.32646000,0.28447000,0.32109000,135161854.00000000,1548892799999,42202164.51630400,114127,68868384.90000000,21472338.92389600,0
2019-01-31,0.32118000,0.33580000,0.30349000,0.30911000,173326720.70000000,1548979199999,54812345.82635900,148816,90474479.40000000,28609190.85446000,0
2019-02-01,0.30920000,0.31197000,0.29500000,0.30624000,87742017.50000000,1549065599999,26700174.28348300,93872,45736008.10000000,13920013.60228500,0
2019-02-02,0.30628000,0.31377000,0.30428000,0.31030000,44389361.10000000,1549151999999,13640816.09883100,53361,23244660.10000000,7143983.91525000,0
2019-02-03,0.31042000,0.31215000,0.28900000,0.30219000,55823769.60000000,1549238399999,16968204.21758900,59432,27993544.40000000,8511600.82411700,0
2019-02-04,0.30204000,0.30566000,0.29736000,0.29939000,44235957.50000000,1549324799999,13325536.77321400,51641,24449715.20000000,7366100.43060200,0
2019-02-05,0.29932000,0.30225000,0.29642000,0.29972000,53121022.00000000,1549411199999,15853498.12943500,54759,28570555.40000000,8527120.61673300,0
2019-02-06,0.29972000,0.30101000,0.28809000,0.28940000,60630230.60000000,1549497599999,17718861.63508800,69378,30882186.40000000,9025903.22163400,0
2019-02-07,0.28934000,0.29469000,0.28913000,0.29145000,32936661.60000000,1549583999999,9626719.69091700,45452,17199981.30000000,5027467.55278300,0
2019-02-08,0.29146000,0.32129000,0.28908000,0.31205000,93896197.00000000,1549670399999,28641390.67090700,99364,49770962.40000000,15183597.34118800,0
2019-02-09,0.31195000,0.31640000,0.30719000,0.31215000,65169202.20000000,1549756799999,20290088.69950700,77622,35254373.50000000,10970652.31035900,0
2019-02-10,0.31218000,0.31286000,0.29829000,0.30988000,65487258.00000000,1549843199999,19934978.57051000,76282,33289240.70000000,10130003.74833200,0
2019-02-11,0.30985000,0.31030000,0.30136000,0.30255000,41900510.20000000,1549929599999,12728464.01740800,62422,21597491.20000000,6561110.60971400,0
2019-02-12,0.30243000,0.30842000,0.29625000,0.30514000,50915657.10000000,1550015999999,15358313.91676300,57603,27563521.50000000,8313009.47852000,0
2019-02-13,0.30510000,0.31373000,0.30113000,0.30382000,54722420.40000000,1550102399999,16721771.67407400,61469,28611220.30000000,8741147.25475100,0
2019-02-14,0.30387000,0.30556000,0.29975000,0.30081000,38757408.10000000,1550188799999,11729954.91742200,47821,19231591.20000000,5821948.96031100,0
2019-02-15,0.30082000,0.30646000,0.29600000,0.30194000,35931398.30000000,1550275199999,10832503.23143200,47728,18202947.30000000,5489802.06895900,0
2019-02-16,0.30195000,0.30408000,0.29970000,0.30077000,31126221.90000000,1550361599999,9391385.05038100,39518,16963602.80000000,5118953.08168600,0
2019-02-17,0.30084000,0.30800000,0.29849000,0.30318000,49930873.10000000,1550447999999,15070219.15356800,47749,23497801.50000000,7095959.34023300,0
2019-02-18,0.30310000,0.32862000,0.30177000,0.32194000,172763975.20000000,1550534399999,54465043.94512500,151258,90512885.20000000,28537333.01643300,0
2019-02-19,0.32188000,0.34777000,0.31807000,0.32238000,198102626.40000000,1550620799999,65840466.21950900,178712,106852753.40000000,35468330.15442100,0
2019-02-20,0.32250000,0.33476000,0.31660000,0.33150000,103063793.80000000,1550707199999,33620034.42423200,115042,55743107.90000000,18179111.90708300,0
2019-02-21,0.33139000,0.33297000,0.31688000,0.32070000,74728496.60000000,1550793599999,24112948.13815900,78855,37704981.30000000,12169939.69201800,0
2019-02-22,0.32064000,0.32333000,0.31352000,0.32105000,47070036.80000000,1550879999999,15075900.28710500,58278,24577351.00000000,7875473.88888600,0
2019-02-23,0.32102000,0.33395000,0.31753000,0.33201000,65573265.40000000,1550966399999,21374994.01681100,64349,35477806.80000000,11571786.18863300,0
2019-02-24,0.33201000,0.34345000,0.29371000,0.29757000,168785982.40000000,1551052799999,53774945.90482600,140982,76777071.20000000,24514237.72741000,0
2019-02-25,0.29757000,0.33975000,0.29672000,0.32731000,198793053.80000000,1551139199999,63766205.88395100,157915,101419763.10000000,32452376.89883800,0
2019-02-26,0.32740000,0.33502000,0.31334000,0.31658000,156768298.40000000,1551225599999,50296752.48987900,139027,82279092.70000000,26382068.20118100,0
2019-02-27,0.31663000,0.31874000,0.30076000,0.31067000,86042683.70000000,1551311999999,26836386.60622700,81307,44725939.60000000,13959770.93514100,0
2019-02-28,0.31054000,0.31771000,0.30602000,0.31390000,82235972.70000000,1551398399999,25649682.96648800,79418,42649417.60000000,13305039.01500600,0
2019-03-01,0.31386000,0.32354000,0.31146000,0.31564000,82928007.70000000,1551484799999,26450566.42987500,75705,39928362.20000000,12733964.17010700,0
2019-03-02,0.31565000,0.31819000,0.30993000,0.31382000,49884108.00000000,1551571199999,15647042.14625600,56696,26332587.10000000,8259361.42444700,0
2019-03-03,0.31389000,0.31542000,0.30800000,0.31114000,35107981.00000000,1551657599999,10959710.19837300,39242,17596640.50000000,5493716.23608000,0
2019-03-04,0.31115000,0.31222000,0.29728000,0.30207000,54554165.30000000,1551743999999,16547698.38438800,57629,27321879.00000000,8287500.81759300,0
2019-03-05,0.30197000,0.31787000,0.30080000,0.31471000,65812161.60000000,1551830399999,20428224.51056700,65306,34264020.30000000,10635726.00577600,0
2019-03-06,0.31473000,0.32186000,0.30950000,0.31629000,69108469.90000000,1551916799999,21761325.64485700,68602,33218453.20000000,10465664.91444800,0
2019-03-07,0.31628000,0.31936000,0.31240000,0.31311000,51060315.90000000,1552003199999,16092143.11109200,59083,24867249.30000000,7838676.59527700,0
2019-03-08,0.31324000,0.31600000,0.30500000,0.30775000,52311973.00000000,1552089599999,16277504.81389300,57754,25925009.10000000,8072205.92558300,0
2019-03-09,0.30780000,0.31900000,0.30680000,0.31389000,60052162.00000000,1552175999999,18838307.47623500,64710,33285098.30000000,10439432.37974100,0
2019-03-10,0.31395000,0.31705000,0.30905000,0.31289000,43024192.80000000,1552262399999,13461275.94103500,49031,22006255.80000000,6887941.40593000,0
2019-03-11,0.31279000,0.31500000,0.30658000,0.30992000,51679569.60000000,1552348799999,16045274.78968600,53810,27324720.40000000,8482248.25255600,0
2019-03-12,0.30991000,0.31204000,0.30766000,0.31031000,34008792.90000000,1552435199999,10562743.78460900,37834,15714254.40000000,4880483.62289100,0
2019-03-13,0.31030000,0.32555000,0.30733000,0.31332000,78566025.50000000,1552521599999,24765674.35071800,70639,39801002.90000000,12546744.01819500,0
2019-03-14,0.31345000,0.31654000,0.30585000,0.31131000,54311189.10000000,1552607999999,16915000.62376300,57351,26688095.80000000,8317093.60845800,0
2019-03-15,0.31131000,0.31678000,0.31070000,0.31473000,40022943.70000000,1552694399999,12556120.53481300,45084,21924074.70000000,6879877.54901500,0
2019-03-16,0.31485000,0.32300000,0.31465000,0.31868000,59414487.20000000,1552780799999,18942070.27813700,64557,31755796.90000000,10126038.72859600,0
2019-03-17,0.31866000,0.31892000,0.31400000,0.31540000,33510613.20000000,1552867199999,10588464.50303500,40297,17236877.50000000,5447566.37184900,0
2019-03-18,0.31546000,0.32000000,0.31135000,0.31452000,46830749.70000000,1552953599999,14758458.44135000,48291,21447770.50000000,6762386.73508400,0
2019-03-19,0.31451000,0.31660000,0.31250000,0.31594000,37937661.90000000,1553039999999,11923966.97091200,43894,19760309.60000000,6211400.09661900,0
2019-03-20,0.31581000,0.32275000,0.31150000,0.31779000,61071284.00000000,1553126399999,19305865.14656200,58354,31298668.70000000,9901221.99617900,0
2019-03-21,0.31780000,0.31915000,0.29000000,0.30965000,68244170.40000000,1553212799999,21207636.16249700,67223,31734073.80000000,9869497.95488300,0
2019-03-22,0.30965000,0.31262000,0.30642000,0.31041000,40997646.80000000,1553299199999,12708277.25171800,47521,20987712.20000000,6506585.23403800,0
2019-03-23,0.31041000,0.31264000,0.30883000,0.31182000,35555914.10000000,1553385599999,11050754.52793200,39272,18727351.90000000,5820412.15872900,0
2019-03-24,0.31174000,0.31186000,0.30471000,0.30787000,34884060.50000000,1553471999999,10758082.15291000,39103,17224273.90000000,5312608.27646200,0
2019-03-25,0.30792000,0.30800000,0.30000000,0.30310000,47533457.40000000,1553558399999,14470205.12785300,50480,23381927.70000000,7116518.60118000,0
2019-03-26,0.30296000,0.30384000,0.29400000,0.30302000,45108158.90000000,1553644799999,13503616.09055400,49269,22248415.20000000,6659697.25365100,0
2019-03-27,0.30300000,0.31097000,0.30055000,0.31012000,55385680.10000000,1553731199999,16995861.10966800,57231,29546153.70000000,9068041.26475600,0
2019-03-28,0.30986000,0.31012000,0.30418000,0.30604000,33354763.40000000,1553817599999,10226441.23692700,39530,16299115.30000000,4997640.39858400,0
2019-03-29,0.30603000,0.31042000,0.30475000,0.30774000,52565413.40000000,1553903999999,16151708.19328100,52467,24033014.40000000,7388338.73437900,0
2019-03-30,0.30775000,0.31834000,0.30687000,0.31107000,66842364.50000000,1553990399999,20896399.78371000,62859,33763081.40000000,10555089.17567300,0
2019-03-31,0.31092000,0.31168000,0.30718000,0.30889000,31804560.00000000,1554076799999,9842096.87546400,37012,14518009.00000000,4493213.79183800,0
2019-04-01,0.30889000,0.31455000,0.30739000,0.31248000,43573420.60000000,1554163199999,13587510.97830900,45109,21496349.20000000,6704978.03735400,0
2019-04-02,0.31249000,0.35571000,0.31150000,0.35050000,254825056.80000000,1554249599999,84753414.78029300,184258,137555751.50000000,45738182.24257200,0
2019-04-03,0.35050000,0.37050000,0.32354000,0.34022000,317885933.00000000,1554335999999,113046169.78591100,242363,159060587.20000000,56634172.40984100,0
2019-04-04,0.34022000,0.34669000,0.32500000,0.32996000,142045982.40000000,1554422399999,47714820.70192600,134293,66719505.90000000,22440033.43528200,0
2019-04-05,0.32996000,0.37999000,0.32994000,0.36130000,277642035.50000000,1554508799999,100621892.66541700,216258,139407172.20000000,50518670.55084900,0
2019-04-06,0.36118000,0.36224000,0.34610000,0.35264000,127333234.40000000,1554595199999,45233281.72160200,112820,62971953.80000000,22377805.81905100,0
2019-04-07,0.35267000,0.36700000,0.35041000,0.36120000,110132996.90000000,1554681599999,39597409.58767200,99902,54289180.20000000,19522625.82490500,0
2019-04-08,0.36149000,0.37012000,0.34365000,0.35568000,128130260.70000000,1554767999999,45648808.49944500,120076,61047367.50000000,21753887.22151600,0
2019-04-09,0.35558000,0.35574000,0.34385000,0.34732000,68738132.80000000,1554854399999,23969116.47816300,72785,34365004.70000000,11983425.32756300,0
2019-04-10,0.34728000,0.35780000,0.34608000,0.35345000,75219953.70000000,1554940799999,26594313.52442000,75488,38163851.50000000,13494814.86207400,0
2019-04-11,0.35350000,0.35377000,0.31910000,0.32705000,141965465.90000000,1555027199999,46956927.98473700,113160,69921105.70000000,23101771.35397000,0
2019-04-12,0.32710000,0.32820000,0.31391000,0.32325000,72144027.40000000,1555113599999,23275540.85103900,66068,37083117.70000000,11964662.23979800,0
2019-04-13,0.32314000,0.33590000,0.31936000,0.32458000,67170066.40000000,1555199999999,21933335.56195800,59615,35942605.80000000,11734846.99121000,0
2019-04-14,0.32459000,0.33000000,0.32121000,0.32762000,36641180.90000000,1555286399999,11897726.92004000,38224,19011665.60000000,6174255.92202600,0
2019-04-15,0.32761000,0.33184000,0.31311000,0.31905000,60520268.30000000,1555372799999,19512733.39088700,54094,28270582.70000000,9124039.46855600,0
2019-04-16,0.31889000,0.32500000,0.31541000,0.32379000,43657398.10000000,1555459199999,13974983.00273200,38362,22425796.30000000,7179437.58495900,0
2019-04-17,0.32400000,0.34100000,0.31900000,0.33436000,104205590.30000000,1555545599999,34394029.83578800,85665,55562162.20000000,18344185.86319900,0
2019-04-18,0.33435000,0.34671000,0.33116000,0.33533000,89265139.50000000,1555631999999,30166552.68147000,74098,43643127.50000000,14753030.05507000,0
2019-04-19,0.33525000,0.33537000,0.32606000,0.32999000,56599475.80000000,1555718399999,18667104.94731500,54644,27545358.30000000,9085970.13552000,0
2019-04-20,0.33008000,0.33241000,0.32100000,0.32668000,50641661.90000000,1555804799999,16621332.27096800,51440,23823270.80000000,7819436.36396500,0
2019-04-21,0.32673000,0.32815000,0.31356000,0.31963000,56724369.40000000,1555891199999,18142346.66476300,61037,27056448.40000000,8654096.01080600,0
2019-04-22,0.31972000,0.33060000,0.31624000,0.32252000,66794738.70000000,1555977599999,21587169.33202300,65901,33661972.30000000,10878412.46744400,0
2019-04-23,0.32232000,0.32647000,0.31684000,0.31807000,54953934.00000000,1556063999999,17746937.16993200,62109,26244945.90000000,8478164.53922700,0
2019-04-24,0.31802000,0.31989000,0.28880000,0.29963000,117021557.40000000,1556150399999,35150213.66800100,104260,54788033.00000000,16450476.45305000,0
2019-04-25,0.29971000,0.30581000,0.28455000,0.29161000,89489236.10000000,1556236799999,26604585.69460000,84302,44885657.80000000,13354732.89972100,0
2019-04-26,0.29162000,0.30491000,0.28839000,0.30350000,72046167.90000000,1556323199999,21424107.74647800,76073,36896309.60000000,10979778.35481600,0
2019-04-27,0.30340000,0.30499000,0.29750000,0.29928000,32921334.60000000,1556409599999,9887345.47026300,44419,16562620.20000000,4976098.38584100,0
2019-04-28,0.29942000,0.30278000,0.29535000,0.29946000,27792665.60000000,1556495999999,8317449.55942800,39891,14117030.00000000,4225877.16629900,0
2019-04-29,0.29948000,0.30161000,0.28959000,0.29323000,40369249.30000000,1556582399999,11919113.75962700,50409,19146479.20000000,5652003.99253700,0
2019-04-30,0.29313000,0.31249000,0.29154000,0.30870000,79732128.90000000,1556668799999,24312231.56951500,84159,41480535.00000000,12642643.61162900,0
2019-05-01,0.30855000,0.31000000,0.29992000,0.30304000,48514885.70000000,1556755199999,14743040.14074500,62998,24026097.20000000,7303320.33254900,0
2019-05-02,0.30313000,0.30478000,0.30072000,0.30205000,33326988.70000000,1556841599999,10088286.68650900,51512,16287192.20000000,4931539.02546100,0
2019-05-03,0.30206000,0.31053000,0.30030000,0.30784000,69197287.90000000,1556927999999,21177888.50879800,79973,35352644.40000000,10821446.19063200,0
2019-05-04,0.30792000,0.31856000,0.29634000,0.30305000,66819936.90000000,1557014399999,20447567.12462700,78431,33690846.20000000,10311786.79711800,0
2019-05-05,0.30293000,0.30500000,0.29892000,0.30044000,30103928.80000000,1557100799999,9074790.74068300,52064,14800953.90000000,4462207.17609400,0
2019-05-06,0.30044000,0.30751000,0.29479000,0.30283000,51001442.80000000,1557187199999,15374911.61646100,62586,23062598.70000000,6947454.25207300,0
2019-05-07,0.30284000,0.30726000,0.29712000,0.29819000,57173886.20000000,1557273599999,17309502.39334100,69373,28461611.30000000,8619852.30080800,0
2019-05-08,0.29843000,0.30275000,0.29567000,0.29958000,34177808.20000000,1557359999999,10250241.41622900,51336,16884473.00000000,5065597.19821900,0
2019-05-09,0.29957000,0.30198000,0.29195000,0.29488000,43626389.80000000,1557446399999,12951571.85382200,64450,20007905.90000000,5938989.32313700,0
2019-05-10,0.29475000,0.30198000,0.29061000,0.29881000,49685072.40000000,1557532799999,14747914.73595900,78664,24130865.00000000,7168940.25553600,0
2019-05-11,0.29877000,0.33720000,0.29801000,0.31724000,191745220.00000000,1557619199999,60813200.23438600,168786,96914176.30000000,30778320.14716000,0
2019-05-12,0.31703000,0.32992000,0.30233000,0.31016000,142010500.40000000,1557705599999,44648222.80501900,142925,69441302.80000000,21830400.53300000,0
2019-05-13,0.31014000,0.32900000,0.30785000,0.32409000,135144821.20000000,1557791999999,43588295.04490200,117892,68702355.90000000,22159589.64234900,0
